,Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
237,18.2,0.0,725.2,0.008888889,0.031111111,24.83718656,0.0,June,2,2,4,13,Returning_Visitor,False,True
238,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,6,1,Returning_Visitor,False,False
239,8.0,0.0,143.5,0.0,0.011111111,0.0,0.0,Mar,3,2,2,3,New_Visitor,True,False
240,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,True,False
241,0.0,0.0,0.0,0.2,0.2,0.0,0.8,May,2,4,1,6,Returning_Visitor,False,False
242,52.46666667,34.8,106.3,0.0,0.02,0.0,0.0,Oct,2,2,3,2,New_Visitor,True,False
243,0.0,0.0,574.722619,0.0,0.018888889,6.284044913,0.0,Mar,2,2,1,2,Returning_Visitor,False,True
244,49.5,0.0,702.6431624,0.015517241,0.027155172,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
245,0.0,0.0,83.0,0.044444444,0.066666667,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
246,0.0,0.0,1035.083333,0.012121212,0.032323232,0.0,0.0,Nov,2,10,1,3,Returning_Visitor,False,False
247,254.253245,223.15,6606.726779,0.005533063,0.016561375,4.083948025,0.0,Oct,4,1,4,1,Returning_Visitor,False,True
248,371.7,106.0,2128.730927,0.003914141,0.007300316,43.71856886,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
249,0.0,0.0,29.0,0.0,0.066666667,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
250,0.0,0.0,196.8333333,0.04,0.063333333,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
251,14.75,0.0,609.3488095,0.0,0.005263158,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
252,44.0,53.0,667.6666667,0.0,0.018181818,56.62363636,0.0,May,2,2,1,4,Returning_Visitor,True,True
253,5.0,17.75,3009.042857,0.003617021,0.018145897,6.992767815,0.0,Dec,1,2,4,3,Returning_Visitor,True,False
254,0.0,0.0,576.8333333,0.0,0.019444444,0.0,0.0,May,4,1,1,2,Returning_Visitor,False,False
255,131.4,0.0,199.4,0.0,0.025,0.0,0.0,Aug,2,6,3,5,New_Visitor,False,False
256,0.0,0.0,24.0,0.0,0.066666667,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,False
257,190.0,0.0,758.4428571,0.0,0.010526316,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,True,False
258,0.0,0.0,169.0,0.015384615,0.041538462,0.0,0.0,May,1,1,7,1,Returning_Visitor,False,False
259,32.0,0.0,209.0,0.0,0.022222222,0.0,0.0,May,2,4,1,2,New_Visitor,False,False
260,0.0,0.0,290.8333333,0.0,0.0125,0.0,0.4,May,2,2,3,2,Returning_Visitor,False,False
261,0.0,0.0,75.5,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
262,0.0,0.0,2285.2,0.006451613,0.04516129,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
263,752.3833333,14.0,4575.477552,0.016945141,0.026110286,3.401438792,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
264,402.1857143,116.0,3179.354257,0.002531646,0.016289934,4.642,0.0,Mar,2,2,2,2,Returning_Visitor,False,True
265,0.0,0.0,92.0,0.0,0.1,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
266,365.0333333,0.0,461.7333333,0.026666667,0.032991453,33.60744027,0.0,Aug,2,2,1,2,Returning_Visitor,False,False
267,4.0,0.0,3000.250794,0.004918033,0.029535519,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
268,0.0,416.0,412.8333333,0.019047619,0.038095238,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
269,148.8,81.33333333,1715.687897,0.010909091,0.027138047,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False
270,57.0,0.0,479.8666667,0.0,0.018181818,0.0,0.0,Mar,4,2,1,2,Returning_Visitor,False,False
271,38.3,0.0,929.2,0.0,0.010884354,0.0,0.0,Jul,2,2,5,2,Returning_Visitor,True,False
272,0.0,0.0,862.7916667,0.014285714,0.02,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
273,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,False,False
274,19.0,0.0,525.2666667,0.0,0.007709751,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,False
275,0.0,0.0,2922.497511,0.009756098,0.030081301,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
276,0.0,0.0,76.5,0.007142857,0.066190476,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
277,0.0,0.0,320.25,0.0,0.013333333,52.17313647,0.0,Oct,2,2,1,3,Returning_Visitor,True,True
278,0.0,0.0,88.0,0.0,0.05,0.0,0.0,Feb,4,1,1,3,Returning_Visitor,False,False
279,0.0,0.0,25.0,0.0,0.066666667,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
280,0.0,91.0,3006.883631,0.00462963,0.018585538,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
281,0.0,0.0,4152.083333,0.00625,0.028125,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
282,26.17857143,665.5,484.8452381,0.000606061,0.043661654,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,True,False
283,32.64285714,189.0,6095.481945,0.002623688,0.016400421,10.36159616,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
284,69.0,163.0,2424.75,0.0,0.023333333,2.973214286,0.0,May,2,2,3,3,Returning_Visitor,False,False
285,124.6,0.0,71.0,0.0,0.028571429,0.0,0.0,Jul,3,3,4,1,New_Visitor,False,False
286,0.0,0.0,1050.5,0.022727273,0.062121212,0.0,0.0,Dec,2,10,4,1,Returning_Visitor,False,False
287,13.61904762,0.0,520.3333333,0.0,0.020322581,8.497935484,0.0,Mar,3,2,4,2,Returning_Visitor,True,False
288,95.17,11.1,824.1573062,0.0,0.006666667,37.68626909,0.0,June,2,2,3,3,Returning_Visitor,False,False
289,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
290,400.65,0.0,952.2833333,0.0,0.00137931,0.0,0.0,Aug,1,8,1,6,New_Visitor,False,True
291,34.91666667,33.5,496.4821429,0.008695652,0.025120773,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
292,69.23333333,1657.3,2306.047619,0.046666667,0.076388889,5.761347436,0.0,Oct,1,1,2,3,Returning_Visitor,False,False
293,45.0,0.0,413.0,0.0,0.009090909,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
294,0.0,0.0,122.5,0.011111111,0.077777778,0.0,0.2,May,2,6,6,4,Returning_Visitor,False,False
295,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
296,0.0,0.0,952.1598198,0.015839126,0.037802052,0.0,0.0,Jul,3,2,8,1,Returning_Visitor,True,False
297,0.0,55.4,1018.018025,0.01025641,0.038075929,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
298,0.0,0.0,186.0,0.0,0.044444444,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
299,0.0,0.0,636.5,0.0,0.027777778,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
300,0.0,0.0,218.6666667,0.107692308,0.111538462,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
301,0.0,1494.5,3339.07598,0.008181818,0.014582448,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,True,False
302,84.0,102.0,478.5,0.070588235,0.077843137,0.0,0.0,May,3,2,6,6,Returning_Visitor,False,False
303,227.6,0.0,1301.3,0.020689655,0.022413793,5.904407563,0.0,Aug,2,2,1,3,Returning_Visitor,False,False
304,0.0,0.0,1107.922619,0.014814815,0.009876543,226.6777017,0.0,Dec,8,13,9,20,Other,False,True
305,0.0,0.0,34.5,0.0,0.1,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,True,False
306,0.0,0.0,261.8,0.01,0.04,10.99901844,0.0,Sep,2,2,4,1,Returning_Visitor,True,False
307,56.0,0.0,709.0,0.0,0.016666667,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
308,117.0,0.0,68.0,0.0,0.033333333,0.0,1.0,May,2,2,6,5,New_Visitor,True,False
309,0.0,0.0,255.0833333,0.0,0.015384615,0.0,0.0,Dec,2,2,8,1,Returning_Visitor,False,False
310,0.0,0.0,289.625,0.0,0.028571429,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,False
311,21.0,0.0,375.9166667,0.0,0.007142857,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,False
312,321.6666667,460.0,1900.896078,0.017156863,0.031932773,0.0,1.0,May,1,1,3,1,Returning_Visitor,True,False
313,15.0,0.0,620.5,0.028571429,0.085714286,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
314,54.0,0.0,487.6666667,0.0,0.026315789,0.0,0.0,May,1,1,2,3,Returning_Visitor,False,False
315,0.0,0.0,25.5,0.066666667,0.133333333,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,False
316,96.8,535.0,1888.2,0.0,0.027272727,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
317,483.3333333,0.0,161.3333333,0.0,0.016666667,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,True,False
318,54.4,0.0,270.9,0.0,0.014285714,0.0,0.0,Oct,1,1,7,3,New_Visitor,False,False
319,55.0,47.0,1842.95,0.0,0.01257764,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
320,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,4,15,Returning_Visitor,False,False
321,0.0,0.0,485.0833333,0.0,0.011764706,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
322,3.0,302.0,539.5,0.0,0.0125,0.0,0.0,Dec,2,2,4,2,Other,True,False
323,0.0,0.0,121.5,0.0,0.05,0.0,0.0,Nov,1,1,4,8,Returning_Visitor,False,False
324,0.0,0.0,281.4333333,0.038596491,0.082807018,0.0,0.0,June,2,2,3,4,Returning_Visitor,False,False
325,0.0,0.0,544.8333333,0.004761905,0.042857143,0.0,0.0,May,1,1,3,2,Returning_Visitor,True,False
326,643.8333333,0.0,508.25,0.031578947,0.052631579,0.0,0.0,Nov,2,4,1,1,Returning_Visitor,False,False
327,37.5,0.0,492.5,0.0,0.05,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
328,0.0,0.0,478.26,0.0,0.015384615,0.0,0.0,Nov,2,2,8,20,Returning_Visitor,False,False
329,0.0,0.0,355.6666667,0.0,0.038095238,0.0,1.0,May,1,1,2,2,Returning_Visitor,True,False
330,16.0,137.8333333,1605.583333,0.011594203,0.037267081,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,True
331,94.7,0.0,366.6166667,0.009090909,0.004545455,0.0,0.0,Jul,1,1,2,4,New_Visitor,False,False
332,0.0,0.0,1390.583333,0.025,0.05,39.48337116,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
333,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
334,71.3,0.0,813.8,0.010526316,0.045438596,0.0,0.8,May,3,2,8,13,Returning_Visitor,False,False
335,10.0,0.0,700.0,0.0,0.011111111,29.62188989,0.0,Dec,2,2,9,10,Returning_Visitor,False,True
336,43.4,16.2,1279.806667,0.006857143,0.02952381,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,True,False
337,0.0,0.0,741.4,0.05,0.075,0.0,0.0,Oct,2,2,7,1,Returning_Visitor,False,False
338,29.0,0.0,803.5077381,0.0,0.008424908,0.0,0.0,Dec,1,2,1,8,Returning_Visitor,True,False
339,0.0,75.5,2050.191803,0.008758782,0.028381703,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
340,70.0,0.0,714.5,0.014285714,0.028571429,0.0,0.0,May,2,2,2,6,Returning_Visitor,True,False
341,0.0,0.0,832.0833333,0.038478261,0.064782609,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,False
342,0.0,0.0,553.5,0.0,0.008333333,35.98,0.0,May,2,5,3,4,Returning_Visitor,False,True
343,0.0,0.0,226.0,0.086666667,0.133333333,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
344,44.0,0.0,1391.733333,0.005357143,0.022619048,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
345,17.0,0.0,321.8333333,0.015384615,0.034615385,0.0,0.4,May,2,2,5,1,Returning_Visitor,False,False
346,0.0,0.0,213.5,0.016666667,0.033333333,0.0,0.2,May,4,1,1,3,Returning_Visitor,False,False
347,34.83333333,33.75,929.0833333,0.005714286,0.016190476,34.29431289,0.0,Dec,2,2,1,2,New_Visitor,False,True
348,0.0,0.0,1722.866667,0.01,0.075,0.0,0.2,May,2,2,6,1,Returning_Visitor,False,False
349,104.0,0.0,269.5,0.0,0.021568627,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
350,0.0,0.0,610.3095238,0.0,0.039,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
351,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
352,0.0,0.0,480.8571429,0.001754386,0.005789474,0.0,1.0,May,1,8,1,19,Returning_Visitor,True,False
353,13.0,0.0,47.13333333,0.04,0.06,20.94544525,0.0,Nov,1,2,2,4,Returning_Visitor,False,False
354,0.0,0.0,1385.666667,0.005,0.0225,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
355,0.0,0.0,806.8333333,0.0,0.010526316,28.03452632,0.2,May,2,2,2,2,Returning_Visitor,False,True
356,0.0,0.0,748.25,0.016666667,0.022222222,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,True,False
357,46.5,0.0,26.0,0.0,0.028571429,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
358,91.5,0.0,2980.889179,0.001851852,0.010139398,1.912422222,0.0,May,4,2,3,6,Returning_Visitor,False,False
359,0.0,0.0,342.1666667,0.0,0.022222222,51.176,0.0,May,2,2,1,1,Returning_Visitor,False,True
360,0.0,8.0,1514.83631,0.022887324,0.044913928,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False,False
361,45.0,0.0,71.0,0.022222222,0.044444444,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
362,0.0,0.0,344.3333333,0.005555556,0.030555556,26.985,0.0,May,2,2,1,5,Returning_Visitor,False,False
363,92.0,101.0,5186.116667,0.004878049,0.024837398,6.548011382,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
364,523.3333333,37.0,581.2261905,0.023809524,0.030213239,0.0,0.0,May,2,2,2,1,Returning_Visitor,True,False
365,34.25,17.0,2335.125,0.0015625,0.01875,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
366,0.0,0.0,10.0,0.0,0.1,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,True,False
367,66.33333333,0.0,368.68,0.04,0.084444444,21.24191985,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
368,68.5,34.25,14505.72725,0.007309999,0.013519938,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
369,0.0,0.0,710.0,0.0,0.025,45.4895,0.8,May,1,1,6,4,Returning_Visitor,False,True
370,99.29166667,0.0,4200.597222,0.017241379,0.021690178,3.076706897,0.8,May,3,2,1,3,Returning_Visitor,False,False
371,0.0,0.0,1199.725758,0.007407407,0.01691358,9.028406684,0.0,Mar,1,1,2,3,Returning_Visitor,False,False
372,0.0,0.0,25.5,0.0,0.1,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
373,48.5,0.0,116.6666667,0.0,0.006666667,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False
374,0.0,0.0,4501.4337,0.015,0.036678391,0.0,0.2,May,4,5,3,2,Returning_Visitor,False,False
375,462.0,0.0,1873.216667,0.0,0.00754717,0.0,0.6,Feb,2,2,9,3,Returning_Visitor,False,False
376,4.0,0.0,4651.033333,0.02,0.05,0.0,0.8,May,2,2,7,2,Returning_Visitor,False,False
377,368.8333333,0.0,5016.351205,0.006837607,0.0220259,0.0,0.4,May,2,2,3,13,Returning_Visitor,False,False
378,14.0,0.0,57.0,0.0,0.057142857,0.0,0.0,Mar,1,2,4,8,New_Visitor,False,False
379,47.4,0.0,238.2,0.0,0.033333333,0.0,0.0,Sep,2,2,5,4,New_Visitor,True,False
380,0.0,0.0,47.5,0.05,0.075,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,False
381,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,True,False
382,32.0,0.0,453.625,0.0,0.001058201,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
383,0.0,0.0,431.2,0.0125,0.055555556,0.0,0.0,Sep,1,8,2,1,Returning_Visitor,False,False
384,0.0,0.0,392.0,0.021052632,0.052631579,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,False
385,0.0,0.0,49.0,0.0,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
386,22.2,0.0,163.9,0.0,0.018181818,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
387,75.75,0.0,3534.298611,0.00890411,0.023832104,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
388,0.0,0.0,684.7272727,0.005405405,0.023423423,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
389,0.0,0.0,521.0,0.1,0.15,0.0,0.0,Mar,3,3,7,10,Returning_Visitor,False,False
390,48.83333333,370.875,526.0281385,0.032142857,0.032738095,22.93531071,0.6,May,1,1,1,2,Returning_Visitor,False,False
391,53.4,0.0,292.0,0.0,0.0,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
392,0.0,0.0,668.0,0.0,0.022222222,0.0,0.0,Nov,2,4,9,6,Returning_Visitor,False,False
393,0.0,0.0,234.0,0.015384615,0.053846154,0.0,0.0,May,2,2,4,14,Returning_Visitor,True,False
394,0.0,0.0,1620.183333,0.004313725,0.02129085,0.0,1.0,May,2,2,8,3,Returning_Visitor,True,False
395,6.0,0.0,1643.365907,0.005666667,0.015870587,24.21760276,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
396,0.0,0.0,192.0,0.0,0.04,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,False,False
397,0.0,0.0,444.1,0.0,0.016,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,False
398,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,True,False
399,0.0,0.0,898.7583333,0.00625,0.014583333,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,True
400,169.0,0.0,50.0,0.0,0.033333333,0.0,0.0,Mar,1,1,1,9,New_Visitor,False,False
401,0.0,0.0,1310.5,0.00952381,0.028571429,23.86359286,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
402,793.75,0.0,3186.958333,0.011594203,0.019935588,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
403,247.1,0.0,1188.2,0.0,0.030769231,0.0,0.0,Oct,1,8,8,1,Returning_Visitor,True,False
404,40.0,0.0,423.6666667,0.0,0.018181818,0.0,0.0,May,4,2,1,11,Returning_Visitor,True,False
405,0.0,0.0,1547.5,0.0,0.007407407,0.0,0.0,May,4,2,2,2,Returning_Visitor,False,False
406,8.0,0.0,543.5,0.007692308,0.038461538,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
407,0.0,0.0,129.5,0.061538462,0.092307692,0.0,0.0,Mar,1,8,1,1,Returning_Visitor,False,False
408,213.5,0.0,303.5,0.0,0.016666667,87.9029606,0.0,Dec,8,13,9,20,Other,False,True
409,0.0,0.0,256.5,0.0,0.04,0.0,0.0,Dec,2,2,3,3,Returning_Visitor,False,False
410,6.0,0.0,739.8333333,0.019047619,0.030952381,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
411,513.5535714,186.0,8704.372405,0.026260504,0.050212934,2.579064935,0.0,May,3,2,2,11,Returning_Visitor,True,False
412,62.14285714,0.0,1046.916667,0.0,0.004347826,17.37391304,0.0,May,2,2,7,1,Returning_Visitor,True,True
413,9.0,0.0,688.1833333,0.0,0.011904762,43.03066045,0.0,Dec,1,1,3,2,New_Visitor,False,True
414,104.5,0.0,1206.75,0.0,0.013333333,0.0,0.0,Dec,4,1,4,8,New_Visitor,False,False
415,4.0,0.0,102.0,0.0,0.057142857,0.0,0.0,May,2,2,1,3,New_Visitor,False,False
416,84.0,0.0,1059.0,0.0,0.005882353,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
417,0.0,0.0,97.33333333,0.0,0.041666667,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,True,False
418,50.875,0.0,1375.8,0.016129032,0.041935484,0.0,0.0,Nov,3,2,3,6,Returning_Visitor,True,False
419,125.25,89.0,3697.731633,0.008108108,0.015188129,73.35866939,0.0,Nov,2,2,1,2,Returning_Visitor,True,True
420,247.0833333,0.0,4600.540873,0.008383234,0.021052657,5.28608849,0.0,Nov,2,4,3,2,Returning_Visitor,False,True
421,225.0,0.0,549.0,0.0,0.014285714,0.0,0.0,May,3,2,1,4,New_Visitor,False,False
422,134.0,0.0,78.5,0.0,0.025,0.0,0.0,May,2,2,7,2,Returning_Visitor,True,False
423,105.0,24.5,5778.966667,0.005921856,0.023453364,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,True,False
424,0.0,0.0,189.5,0.0,0.036666667,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
425,40.41666667,0.0,1477.734676,0.0,0.018970588,9.694154066,0.0,Dec,2,2,4,1,Returning_Visitor,True,False
426,11.88888889,0.0,3510.879903,9.83e-05,0.009438427,12.01656549,0.0,Mar,3,2,5,2,Returning_Visitor,False,False
427,315.845679,382.4,1314.112346,0.014285714,0.013518007,37.53469014,0.0,Oct,1,1,1,4,Returning_Visitor,False,True
428,0.0,0.0,2259.533333,0.002105263,0.036549708,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
429,0.0,0.0,109.25,0.0,0.08,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,False
430,0.0,0.0,1384.5,0.010344828,0.034482759,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
431,69.66666667,23.0,6524.035369,0.005050505,0.013944826,45.41882207,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
432,0.0,0.0,4894.851299,0.002682927,0.028446662,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,True
433,53.0,0.0,1007.9,0.0,0.005555556,0.0,0.0,May,1,1,3,4,New_Visitor,False,False
434,0.0,0.0,631.775,0.021428571,0.05042517,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
435,222.75,15.75,1749.842262,0.015196078,0.02894958,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True,False
436,44.0,0.0,310.25,0.0125,0.0125,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,False
437,0.0,0.0,161.0,0.0,0.066666667,0.0,0.2,May,2,2,1,4,Returning_Visitor,False,False
438,0.0,0.0,22.5,0.1,0.106666667,0.0,0.4,May,2,5,1,4,Returning_Visitor,False,False
439,0.0,0.0,244.5,0.0,0.011111111,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
440,0.0,0.0,5300.291667,0.0,0.005714286,0.0,0.0,Nov,2,4,6,2,Returning_Visitor,False,False
441,159.3333333,0.0,520.6666667,0.0,0.006666667,0.0,0.0,Mar,2,10,4,3,New_Visitor,True,False
442,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,1,1,New_Visitor,False,False
443,99.0,0.0,886.9583333,0.00625,0.0125,58.105625,0.0,May,1,1,3,4,Returning_Visitor,False,False
444,199.75,0.0,331.4,0.0,0.003333333,0.0,0.0,Mar,3,2,2,10,New_Visitor,False,False
445,0.0,0.0,1009.375,0.007407407,0.040740741,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,True
446,0.0,0.0,13.0,0.133333333,0.166666667,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
447,121.5,0.0,34.0,0.0,0.023809524,0.0,0.0,Nov,2,2,9,8,New_Visitor,False,False
448,0.0,0.0,44.4,0.0,0.05,0.0,0.0,June,2,10,1,3,Returning_Visitor,False,False
449,45.0,0.0,535.3459596,0.007407407,0.01051332,0.0,0.0,Mar,2,4,3,10,Returning_Visitor,False,False
450,506.3883929,5.0,2528.287431,0.001318681,0.005582418,5.552517289,0.0,Nov,3,2,3,10,Returning_Visitor,False,False
451,0.0,0.0,50.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
452,0.0,0.0,52.0,0.0,0.066666667,0.0,0.0,Mar,2,5,8,3,Returning_Visitor,True,False
453,128.8,49.3,700.55,0.0,0.005882353,0.0,0.0,Jul,2,2,6,2,New_Visitor,False,False
454,0.0,12.0,1668.95,0.0,0.00952381,12.18867006,0.0,Dec,2,2,1,2,New_Visitor,True,True
455,0.0,0.0,183.5,0.0,0.033333333,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
456,33.66666667,0.0,21.66666667,0.0,0.02,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
457,228.25,0.0,968.0924451,0.01547619,0.023015873,7.497155058,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
458,0.0,0.0,59.0,0.0,0.028571429,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
459,0.0,0.0,598.5,0.0,0.016666667,0.0,0.0,Nov,2,10,7,2,New_Visitor,False,False
460,267.8,0.0,616.5,0.028571429,0.038095238,0.0,0.0,Sep,3,2,3,4,Returning_Visitor,False,False
461,65.83333333,39.66666667,5520.175505,0.002962963,0.010258137,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
462,52.4,0.0,447.2,0.0,0.007692308,42.30391708,0.0,Aug,1,1,1,20,Returning_Visitor,True,True
463,0.0,0.0,451.8333333,0.028571429,0.076190476,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
464,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,False,False
465,37.0,0.0,1270.166667,0.013043478,0.017391304,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,False
466,0.0,0.0,0.0,0.2,0.2,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,False
467,0.0,0.0,14.0,0.0,0.1,0.0,0.2,May,3,2,3,1,Returning_Visitor,False,False
468,0.0,0.0,167.5,0.0,0.022222222,0.0,0.2,May,3,2,8,1,Returning_Visitor,False,False
469,0.0,0.0,400.6666667,0.0,0.05,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False
470,174.475,0.0,895.9731685,0.0,0.009929078,30.66624113,0.0,May,1,2,6,2,Returning_Visitor,False,True
471,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
472,0.0,0.0,124.2166667,0.0,0.075757576,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
473,11.0,0.0,253.0,0.0,0.023529412,0.0,0.0,Mar,2,2,1,3,New_Visitor,False,False
474,130.625,0.0,707.1666667,0.0,0.007222222,0.0,0.0,Nov,4,1,1,3,Returning_Visitor,False,False
475,0.0,0.0,2347.716667,0.028169014,0.037793427,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
